scope,tested_layers,spider_feature_ids,spider_positions,ant_feature_ids,ant_positions,spider_suppression,ant_factor,overdrive,control,success,spider_targets,ant_targets,operation_delta_norms,total_delta_norm,top_token,top_probability,p_six,p_eight,p_four,log_p_six_minus_log_p_eight,other_top_tokens
L22-L27-ant-coverage,"[22, 23, 24, 25, 26, 27]","[23422, 23422, 60476, 56900, 56900, 184534, 184534, 109731, 109731, 169121, 145491, 145491, 233390, 129426, 129426, 144881, 144881]","[16, 21, 16, 16, 21, 16, 21, 16, 21, 16, 16, 21, 21, 16, 21, 16, 21]","[1703, 197021, 82603, 209073, 236757, 73903, 248182]","[16, 16, 16, 16, 16, 16, 16]",1.0,0.0,False,spider_only,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1855.8961181640625, 1739.021240234375, 562.7435302734375, 0.0, 0.0, 150.6357879638672, 303.9625244140625, 0.0, 198.16281127929688, 384.2519836425781, 0.0, 317.9283752441406, 322.638427734375, 279.62396240234375, 0.0, 536.6539306640625, 381.92962646484375, 398.8506774902344, 0.0, 336.4251403808594, 332.4264831542969, 1027.0635986328125, 970.18505859375, 0.0]",3191.136010289314, Eight,0.9999725818634033,1.6701242202543654e-05,0.9999725818634033,1.0129815564141609e-05,-11.000000039409542,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999725818634033}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.6701242202543654e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.0129815564141609e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475775080616586e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.5229563388174938e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 9.237196785250035e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.6051839857311734e-09}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 1.2501185642221913e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 7.582351968515866e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 5.905141930995228e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 5.905141930995228e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 5.905141930995228e-10}]"
L22-L27-ant-coverage,"[22, 23, 24, 25, 26, 27]","[23422, 23422, 60476, 56900, 56900, 184534, 184534, 109731, 109731, 169121, 145491, 145491, 233390, 129426, 129426, 144881, 144881]","[16, 21, 16, 16, 21, 16, 21, 16, 21, 16, 16, 21, 21, 16, 21, 16, 21]","[1703, 197021, 82603, 209073, 236757, 73903, 248182]","[16, 16, 16, 16, 16, 16, 16]",1.0,0.25,False,joint,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[455.77888107299805, 90.10985374450684, 47.291446685791016, 253.4788055419922, 65.03054809570312, 312.6178283691406, 236.18194580078125]","[1855.8961181640625, 1739.021240234375, 562.7435302734375, 455.7789306640625, 90.10985565185547, 143.7262725830078, 304.0544128417969, 47.29145050048828, 208.58030700683594, 385.7691345214844, 253.47882080078125, 323.8669738769531, 322.3155212402344, 287.7884521484375, 65.0305404663086, 551.7633666992188, 384.26898193359375, 402.4151306152344, 312.61785888671875, 360.6367492675781, 340.3041687011719, 1058.02783203125, 982.8992919921875, 236.18197631835938]",3281.426656086675, Eight,0.9999803304672241,1.3007042070967145e-05,0.9999803304672241,6.144091457827017e-06,-11.249999979675083,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999803304672241}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.3007042070967145e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 6.144091457827017e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043377200308896e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.1860886495185241e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 7.19399162463219e-09}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 7.582410810336171e-10}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 7.582410810336171e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 4.5989650976352436e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 3.581677454622678e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.581677454622678e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 3.581677454622678e-10}]"
L22-L27-ant-coverage,"[22, 23, 24, 25, 26, 27]","[23422, 23422, 60476, 56900, 56900, 184534, 184534, 109731, 109731, 169121, 145491, 145491, 233390, 129426, 129426, 144881, 144881]","[16, 21, 16, 16, 21, 16, 21, 16, 21, 16, 16, 21, 21, 16, 21, 16, 21]","[1703, 197021, 82603, 209073, 236757, 73903, 248182]","[16, 16, 16, 16, 16, 16, 16]",1.0,0.5,False,joint,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[911.5577621459961, 180.21970748901367, 94.58289337158203, 506.9576110839844, 130.06109619140625, 625.2356567382812, 472.3638916015625]","[1855.8961181640625, 1739.021240234375, 562.7435302734375, 911.557861328125, 180.21971130371094, 137.23934936523438, 304.14776611328125, 94.58290100097656, 212.61337280273438, 387.7392272949219, 506.9576416015625, 324.4341735839844, 322.0696716308594, 290.075439453125, 130.0610809326172, 563.8890991210938, 388.85858154296875, 406.6786193847656, 625.2357177734375, 377.8786315917969, 341.1495666503906, 1076.7890625, 983.6953735351562, 472.36395263671875]",3488.0439358412686, Eight,0.9999786615371704,1.3007020243094303e-05,0.9999786615371704,7.889156222518068e-06,-11.249999988870304,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999786615371704}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.3007020243094303e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 7.889156222518068e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043369242230256e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.5229655758730587e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 9.237252740490476e-09}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 1.2501262247610612e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 9.735993122816922e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 7.5823985978829e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 5.905178013243528e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 5.905178013243528e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 5.905178013243528e-10}]"
L22-L27-ant-coverage,"[22, 23, 24, 25, 26, 27]","[23422, 23422, 60476, 56900, 56900, 184534, 184534, 109731, 109731, 169121, 145491, 145491, 233390, 129426, 129426, 144881, 144881]","[16, 21, 16, 16, 21, 16, 21, 16, 21, 16, 16, 21, 21, 16, 21, 16, 21]","[1703, 197021, 82603, 209073, 236757, 73903, 248182]","[16, 16, 16, 16, 16, 16, 16]",1.0,0.75,False,joint,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1367.3366432189941, 270.3295612335205, 141.87434005737305, 760.4364166259766, 195.09164428710938, 937.8534851074219, 708.5458374023438]","[1855.8961181640625, 1739.021240234375, 562.7435302734375, 1367.3369140625, 270.3295593261719, 129.4043731689453, 304.3182373046875, 141.87435913085938, 219.39883422851562, 386.3348083496094, 760.4364624023438, 324.6467590332031, 320.6219787597656, 293.02349853515625, 195.0916290283203, 573.9973754882812, 379.42901611328125, 387.9587707519531, 937.8535766601562, 393.73980712890625, 331.5607604980469, 1093.1043701171875, 961.5652465820312, 708.5458984375]",3788.8224115139874, Eight,0.9999762773513794,1.3006989320274442e-05,0.9999762773513794,1.0129852853424381e-05,-11.249999982028232,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999762773513794}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 1.3006989320274442e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.0129852853424381e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475798954852507e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.1860838533550577e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 9.237230536029983e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.2501232271588947e-09}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 9.735969808133405e-10}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 7.582380279202994e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 5.90516413545572e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 5.90516413545572e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 4.598946501399581e-10}]"
L22-L27-ant-coverage,"[22, 23, 24, 25, 26, 27]","[23422, 23422, 60476, 56900, 56900, 184534, 184534, 109731, 109731, 169121, 145491, 145491, 233390, 129426, 129426, 144881, 144881]","[16, 21, 16, 16, 21, 16, 21, 16, 21, 16, 16, 21, 21, 16, 21, 16, 21]","[1703, 197021, 82603, 209073, 236757, 73903, 248182]","[16, 16, 16, 16, 16, 16, 16]",1.0,1.0,False,joint,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1823.1155242919922, 360.43941497802734, 189.16578674316406, 1013.9152221679688, 260.1221923828125, 1250.4713134765625, 944.727783203125]","[1855.8961181640625, 1739.021240234375, 562.7435302734375, 1823.11572265625, 360.4394226074219, 0.0, 304.0857849121094, 189.16580200195312, 212.98361206054688, 388.6999816894531, 1013.915283203125, 312.5251770019531, 325.8583679199219, 292.2890625, 260.1221618652344, 576.2604370117188, 379.35711669921875, 387.8067626953125, 1250.471435546875, 408.9448547363281, 327.8665771484375, 1088.9134521484375, 952.0033569335938, 944.7279052734375]",4171.081135602882, Eight,0.9999701976776123,2.1444770027301274e-05,0.9999701976776123,7.889088919910137e-06,-10.74999996112411,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999701976776123}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 2.1444770027301274e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 7.889088919910137e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.04332660966611e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.522952608468131e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.1860766591098582e-08}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 1.2501155666200248e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.2501155666200248e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 9.7359109663131e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 5.90512805320742e-10}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 5.90512805320742e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 5.90512805320742e-10}]"
L22-L27-ant-coverage,"[22, 23, 24, 25, 26, 27]","[23422, 23422, 60476, 56900, 56900, 184534, 184534, 109731, 109731, 169121, 145491, 145491, 233390, 129426, 129426, 144881, 144881]","[16, 21, 16, 16, 21, 16, 21, 16, 21, 16, 16, 21, 21, 16, 21, 16, 21]","[1703, 197021, 82603, 209073, 236757, 73903, 248182]","[16, 16, 16, 16, 16, 16, 16]",1.0,1.25,False,joint,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2278.8944053649902, 450.5492687225342, 236.45723342895508, 1267.394027709961, 325.1527404785156, 1563.0891418457031, 1180.9097290039062]","[1855.8961181640625, 1739.021240234375, 562.7435302734375, 2278.894775390625, 450.54925537109375, 0.0, 304.16412353515625, 236.45724487304688, 215.47305297851562, 386.0380554199219, 1267.3941650390625, 307.8440246582031, 323.9829406738281, 292.93902587890625, 325.1527099609375, 580.7120971679688, 381.84173583984375, 389.0061340332031, 1563.0892333984375, 419.5118103027344, 330.3741149902344, 1093.1240234375, 947.0338134765625, 1180.9097900390625]",4622.9972482834355, Eight,0.9999703168869019,2.1444771846290678e-05,0.9999703168869019,7.88909073889954e-06,-10.749999995514896,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999703168869019}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 2.1444771846290678e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 7.88909073889954e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 3.927746945464605e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.522952963739499e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.1860768367455421e-08}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 1.2501157886646297e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.2501157886646297e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 7.582335315170496e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 5.905128608318932e-10}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 5.905128608318932e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 5.905128608318932e-10}]"
L22-L27-ant-coverage,"[22, 23, 24, 25, 26, 27]","[23422, 23422, 60476, 56900, 56900, 184534, 184534, 109731, 109731, 169121, 145491, 145491, 233390, 129426, 129426, 144881, 144881]","[16, 21, 16, 16, 21, 16, 21, 16, 21, 16, 16, 21, 21, 16, 21, 16, 21]","[1703, 197021, 82603, 209073, 236757, 73903, 248182]","[16, 16, 16, 16, 16, 16, 16]",1.0,1.5,False,joint,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2734.6732864379883, 540.659122467041, 283.7486801147461, 1698.2217102050781, 390.18328857421875, 2025.513427734375, 1417.0916748046875]","[1855.8961181640625, 1739.021240234375, 562.7435302734375, 2734.673828125, 540.6591186523438, 0.0, 304.23248291015625, 283.74871826171875, 218.22695922851562, 387.1358337402344, 1520.8729248046875, 302.6791076660156, 322.7325744628906, 291.46649169921875, 390.1832580566406, 579.4999389648438, 376.7413330078125, 378.5061340332031, 1875.7071533203125, 428.3807678222656, 324.8465270996094, 1101.3125, 930.7393798828125, 1417.091796875]",5117.442304425169, Eight,0.9999538660049438,3.535587165970355e-05,0.9999538660049438,1.0129625479748938e-05,-10.249999943656798,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999538660049438}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 3.535587165970355e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.0129625479748938e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475653435700224e-07}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.5229277394723795e-08}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.5229277394723795e-08}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.605153898687206e-09}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 1.2500952495386741e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 9.735751094197553e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 7.582210415080226e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 7.582210415080226e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 5.905031463804278e-10}]"
L22-L27-ant-coverage,"[22, 23, 24, 25, 26, 27]","[23422, 23422, 60476, 56900, 56900, 184534, 184534, 109731, 109731, 169121, 145491, 145491, 233390, 129426, 129426, 144881, 144881]","[16, 21, 16, 16, 21, 16, 21, 16, 21, 16, 16, 21, 21, 16, 21, 16, 21]","[1703, 197021, 82603, 209073, 236757, 73903, 248182]","[16, 16, 16, 16, 16, 16, 16]",1.0,2.0,True,joint,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3646.2310485839844, 720.8788299560547, 378.3315734863281, 2320.3980102539062, 520.244384765625, 2863.1734619140625, 2056.4092407226562]","[1855.8961181640625, 1739.021240234375, 562.7435302734375, 3646.2314453125, 720.8788452148438, 0.0, 303.9489440917969, 378.33160400390625, 210.79525756835938, 384.5650939941406, 2027.83056640625, 269.02191162109375, 320.4474182128906, 275.57806396484375, 520.2443237304688, 544.7019653320312, 368.0238037109375, 365.2350769042969, 2500.94287109375, 419.7732238769531, 312.886474609375, 1056.5445556640625, 907.43701171875, 1889.455810546875]",6185.921649458485, Eight,0.9999279975891113,5.829046494909562e-05,0.9999279975891113,1.3006360859435517e-05,-9.75000002445413,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999279975891113}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 5.829046494909562e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.3006360859435517e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 6.475486316048773e-07}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.955427286759459e-08}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.955427286759459e-08}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 2.061005144327055e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 2.061005144327055e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.250062831026355e-09}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 9.735500183793988e-10}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 9.735500183793988e-10}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 9.735500183793988e-10}]"
L22-L27-ant-coverage,"[22, 23, 24, 25, 26, 27]","[23422, 23422, 60476, 56900, 56900, 184534, 184534, 109731, 109731, 169121, 145491, 145491, 233390, 129426, 129426, 144881, 144881]","[16, 21, 16, 16, 21, 16, 21, 16, 21, 16, 16, 21, 21, 16, 21, 16, 21]","[1703, 197021, 82603, 209073, 236757, 73903, 248182]","[16, 16, 16, 16, 16, 16, 16]",1.0,3.0,True,joint,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5469.346572875977, 1081.318244934082, 929.4224853515625, 3523.720947265625, 780.3665771484375, 4450.503662109375, 3369.230712890625]","[1855.8961181640625, 1739.021240234375, 562.7435302734375, 5469.34765625, 1081.3182373046875, 0.0, 304.0630187988281, 567.4974365234375, 181.31326293945312, 375.3461608886719, 3041.745849609375, 167.37026977539062, 316.9300842285156, 222.60731506347656, 780.3665161132812, 418.0457458496094, 355.79327392578125, 354.9569396972656, 3751.414306640625, 359.1387634277344, 293.5211486816406, 914.3088989257812, 866.0028076171875, 2834.18359375]",8534.038610157218, Eight,0.9999079704284668,7.484494562959298e-05,0.9999079704284668,1.670016354182735e-05,-9.499999942230895,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999079704284668}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 7.484494562959298e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.670016354182735e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043012833993998e-07}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.9553882069089923e-08}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.9553882069089923e-08}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 2.060963844030539e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.6050802909006734e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.6050802909006734e-09}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 1.250037851008301e-09}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 9.735304784541654e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 7.581862360162006e-10}]"
L22-L27-ant-coverage,"[22, 23, 24, 25, 26, 27]","[23422, 23422, 60476, 56900, 56900, 184534, 184534, 109731, 109731, 169121, 145491, 145491, 233390, 129426, 129426, 144881, 144881]","[16, 21, 16, 16, 21, 16, 21, 16, 21, 16, 16, 21, 21, 16, 21, 16, 21]","[1703, 197021, 82603, 209073, 236757, 73903, 248182]","[16, 16, 16, 16, 16, 16, 16]",1.0,4.0,True,joint,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[7292.462097167969, 1441.7576599121094, 1414.3900909423828, 4659.408142089844, 1040.48876953125, 5839.7513427734375, 4542.109619140625]","[1855.8961181640625, 1739.021240234375, 562.7435302734375, 7292.462890625, 1441.7576904296875, 0.0, 303.727783203125, 756.6632080078125, 0.0, 367.7398376464844, 4055.6611328125, 0.0, 315.8999328613281, 156.27964782714844, 1040.4886474609375, 275.104248046875, 350.324951171875, 358.4283752441406, 5001.8857421875, 258.40863037109375, 281.62445068359375, 715.6196899414062, 868.8888549804688, 3778.91162109375]",11024.437839953693, Eight,0.9999032020568848,7.484458910766989e-05,0.9999032020568848,2.1443333025672473e-05,-9.499999936894023,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999032020568848}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 7.484458910766989e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 2.1443333025672473e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.042988391323888e-07}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 2.510756047513496e-08}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.9553787922177435e-08}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 2.060954074067922e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.6050726303618035e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.6050726303618035e-09}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 1.250031855803968e-09}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 9.73525815517462e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 9.73525815517462e-10}]"
L22-L27-ant-coverage,"[22, 23, 24, 25, 26, 27]","[23422, 23422, 60476, 56900, 56900, 184534, 184534, 109731, 109731, 169121, 145491, 145491, 233390, 129426, 129426, 144881, 144881]","[16, 21, 16, 16, 21, 16, 21, 16, 21, 16, 16, 21, 21, 16, 21, 16, 21]","[1703, 197021, 82603, 209073, 236757, 73903, 248182]","[16, 16, 16, 16, 16, 16, 16]",1.0,5.0,True,joint,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[9115.577621459961, 1802.1970748901367, 1901.2516784667969, 5749.8447265625, 1300.6109619140625, 7475.326416015625, 5845.4737548828125]","[1855.8961181640625, 1739.021240234375, 562.7435302734375, 9115.5791015625, 1802.197021484375, 0.0, 303.764404296875, 945.8289794921875, 0.0, 365.01495361328125, 5069.57666015625, 0.0, 315.3204040527344, 0.0, 1300.61083984375, 215.78817749023438, 355.6300354003906, 376.5975036621094, 6252.35693359375, 166.7244873046875, 282.3584289550781, 516.4899291992188, 883.6678466796875, 4723.63916015625]",13587.251280509685, Eight,0.9999374151229858,4.5397089706966653e-05,0.9999374151229858,1.6700654668966308e-05,-9.99999997150693,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9999374151229858}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 4.5397089706966653e-05}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 1.6700654668966308e-05}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 5.043161195317225e-07}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.955445760870589e-08}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.522902692840944e-08}, {""token"": "" None"", ""token_id"": 5450, ""probability"": 2.0610244622076834e-09}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.250074599390416e-09}, {""token"": "" Zero"", ""token_id"": 31234, ""probability"": 1.250074599390416e-09}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.250074599390416e-09}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 7.582085514989956e-10}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 7.582085514989956e-10}]"
